id,origin_base,origin_location,origin_code,departure_date,departure_time,destination_base,destination_location,destination_code,status,base_price
2719,London,London City,LCY,25/12/2024,07:30,Italy,Milan,MXP,ONTIME,240
2720,London,London City,LCY,25/12/2024,21:00,Italy,Milan,MXP,ONTIME,240
2721,Italy,Milan,MXP,25/12/2024,06:00,London,London City,LCY,ONTIME,240
2722,Italy,Milan,MXP,25/12/2024,07:30,London,London City,LCY,ONTIME,240
2723,Italy,Milan,MXP,25/12/2024,12:00,London,London City,LCY,ONTIME,240
2724,London,London City,LCY,25/12/2024,10:30,Italy,Venice,VCE,ONTIME,245
2725,London,London City,LCY,25/12/2024,15:00,Italy,Florence,FLR,ONTIME,235
2726,London,London City,LCY,25/12/2024,10:30,Italy,Naples,NAP,ONTIME,260
2727,London,London City,LCY,25/12/2024,13:30,Italy,Naples,NAP,ONTIME,260
2728,London,London City,LCY,25/12/2024,16:30,Italy,Naples,NAP,ONTIME,260
2729,Italy,Naples,NAP,25/12/2024,07:30,London,London City,LCY,ONTIME,260
2730,Italy,Naples,NAP,25/12/2024,09:00,London,London City,LCY,ONTIME,260
2731,Italy,Naples,NAP,25/12/2024,18:00,London,London City,LCY,ONTIME,260
2732,London,Heathrow,LHR,26/12/2024,09:00,Italy,Milan,MXP,ONTIME,200
2733,London,Heathrow,LHR,26/12/2024,15:00,Italy,Milan,MXP,DELAYED,200
2734,London,Heathrow,LHR,26/12/2024,19:30,Italy,Milan,MXP,ONTIME,200
2735,Italy,Milan,MXP,26/12/2024,07:30,London,Heathrow,LHR,ONTIME,200
2736,Italy,Milan,MXP,26/12/2024,13:30,London,Heathrow,LHR,ONTIME,200
2737,London,Heathrow,LHR,26/12/2024,12:00,Italy,Venice,VCE,ONTIME,210
2738,Italy,Venice,VCE,26/12/2024,10:30,London,Heathrow,LHR,DELAYED,210
2739,Italy,Venice,VCE,26/12/2024,19:30,London,Heathrow,LHR,ONTIME,210
2740,Italy,Venice,VCE,26/12/2024,21:00,London,Heathrow,LHR,ONTIME,210
2741,London,Heathrow,LHR,26/12/2024,09:00,Italy,Florence,FLR,ONTIME,205
2742,London,Heathrow,LHR,26/12/2024,10:30,Italy,Florence,FLR,ONTIME,205
2743,London,Heathrow,LHR,26/12/2024,15:00,Italy,Florence,FLR,ONTIME,205
2744,Italy,Florence,FLR,26/12/2024,15:00,London,Heathrow,LHR,ONTIME,205
2745,Italy,Florence,FLR,26/12/2024,18:00,London,Heathrow,LHR,ONTIME,205
2746,Italy,Naples,NAP,26/12/2024,07:30,London,Heathrow,LHR,ONTIME,230
2747,Italy,Naples,NAP,26/12/2024,15:00,London,Heathrow,LHR,ONTIME,230
2748,Italy,Naples,NAP,26/12/2024,19:30,London,Heathrow,LHR,DELAYED,230
2749,London,Gatwick,LGW,26/12/2024,06:00,Italy,Rome,FCO,ONTIME,200
2750,London,Gatwick,LGW,26/12/2024,09:00,Italy,Rome,FCO,ONTIME,200
2751,London,Gatwick,LGW,26/12/2024,15:00,Italy,Rome,FCO,ONTIME,200
2752,Italy,Rome,FCO,26/12/2024,09:00,London,Gatwick,LGW,ONTIME,200
2753,Italy,Rome,FCO,26/12/2024,10:30,London,Gatwick,LGW,DELAYED,200
2754,Italy,Rome,FCO,26/12/2024,19:30,London,Gatwick,LGW,ONTIME,200
2755,London,Gatwick,LGW,26/12/2024,12:00,Italy,Milan,MXP,ONTIME,190
2756,London,Gatwick,LGW,26/12/2024,15:00,Italy,Milan,MXP,DELAYED,190
2757,London,Gatwick,LGW,26/12/2024,18:00,Italy,Milan,MXP,ONTIME,190
2758,London,Gatwick,LGW,26/12/2024,06:00,Italy,Venice,VCE,ONTIME,195
2759,London,Gatwick,LGW,26/12/2024,12:00,Italy,Venice,VCE,ONTIME,195
2760,London,Gatwick,LGW,26/12/2024,21:00,Italy,Venice,VCE,ONTIME,195
2761,Italy,Venice,VCE,26/12/2024,07:30,London,Gatwick,LGW,ONTIME,195
2762,Italy,Venice,VCE,26/12/2024,13:30,London,Gatwick,LGW,ONTIME,195
2763,Italy,Venice,VCE,26/12/2024,16:30,London,Gatwick,LGW,ONTIME,195
2764,Italy,Florence,FLR,26/12/2024,21:00,London,Gatwick,LGW,DELAYED,185
2765,London,Gatwick,LGW,26/12/2024,09:00,Italy,Naples,NAP,ONTIME,210
2766,London,Stansted,STN,26/12/2024,12:00,Italy,Rome,FCO,ONTIME,180
2767,London,Stansted,STN,26/12/2024,13:30,Italy,Rome,FCO,DELAYED,180
2768,London,Stansted,STN,26/12/2024,15:00,Italy,Rome,FCO,ONTIME,180
2769,London,Stansted,STN,26/12/2024,16:30,Italy,Venice,VCE,DELAYED,180
2770,Italy,Venice,VCE,26/12/2024,07:30,London,Stansted,STN,ONTIME,180
2771,Italy,Venice,VCE,26/12/2024,12:00,London,Stansted,STN,ONTIME,180
2772,London,Stansted,STN,26/12/2024,07:30,Italy,Florence,FLR,ONTIME,170
2773,London,Stansted,STN,26/12/2024,09:00,Italy,Naples,NAP,ONTIME,190
2774,London,Stansted,STN,26/12/2024,18:00,Italy,Naples,NAP,ONTIME,190
2775,London,Stansted,STN,26/12/2024,19:30,Italy,Naples,NAP,ONTIME,190
2776,Italy,Naples,NAP,26/12/2024,13:30,London,Stansted,STN,ONTIME,190
2777,London,Luton,LTN,26/12/2024,06:00,Italy,Rome,FCO,ONTIME,175
2778,London,Luton,LTN,26/12/2024,19:30,Italy,Rome,FCO,ONTIME,175
2779,London,Luton,LTN,26/12/2024,21:00,Italy,Rome,FCO,DELAYED,175
2780,London,Luton,LTN,26/12/2024,12:00,Italy,Milan,MXP,DELAYED,170
2781,London,Luton,LTN,26/12/2024,15:00,Italy,Milan,MXP,ONTIME,170
2782,Italy,Milan,MXP,26/12/2024,06:00,London,Luton,LTN,ONTIME,170
2783,Italy,Milan,MXP,26/12/2024,12:00,London,Luton,LTN,ONTIME,170
2784,Italy,Milan,MXP,26/12/2024,13:30,London,Luton,LTN,ONTIME,170
2785,Italy,Venice,VCE,26/12/2024,12:00,London,Luton,LTN,ONTIME,175
2786,Italy,Venice,VCE,26/12/2024,13:30,London,Luton,LTN,DELAYED,175
2787,Italy,Venice,VCE,26/12/2024,18:00,London,Luton,LTN,DELAYED,175
2788,London,Luton,LTN,26/12/2024,13:30,Italy,Florence,FLR,ONTIME,165
2789,London,Luton,LTN,26/12/2024,16:30,Italy,Florence,FLR,ONTIME,165
2790,London,Luton,LTN,26/12/2024,19:30,Italy,Florence,FLR,DELAYED,165
2791,London,Luton,LTN,26/12/2024,06:00,Italy,Naples,NAP,ONTIME,185
2792,London,Luton,LTN,26/12/2024,10:30,Italy,Naples,NAP,DELAYED,185
2793,London,Luton,LTN,26/12/2024,15:00,Italy,Naples,NAP,DELAYED,185
2794,Italy,Rome,FCO,26/12/2024,07:30,London,London City,LCY,ONTIME,250
2795,Italy,Rome,FCO,26/12/2024,15:00,London,London City,LCY,ONTIME,250
2796,London,London City,LCY,26/12/2024,07:30,Italy,Milan,MXP,DELAYED,240
2797,Italy,Milan,MXP,26/12/2024,06:00,London,London City,LCY,ONTIME,240
2798,Italy,Milan,MXP,26/12/2024,09:00,London,London City,LCY,ONTIME,240
2799,Italy,Milan,MXP,26/12/2024,16:30,London,London City,LCY,ONTIME,240
2800,London,London City,LCY,26/12/2024,12:00,Italy,Venice,VCE,ONTIME,245
2801,London,London City,LCY,26/12/2024,15:00,Italy,Venice,VCE,ONTIME,245
2802,Italy,Venice,VCE,26/12/2024,07:30,London,London City,LCY,ONTIME,245
2803,Italy,Venice,VCE,26/12/2024,18:00,London,London City,LCY,ONTIME,245
2804,Italy,Venice,VCE,26/12/2024,21:00,London,London City,LCY,ONTIME,245
2805,Italy,Florence,FLR,26/12/2024,18:00,London,London City,LCY,ONTIME,235
2806,Italy,Florence,FLR,26/12/2024,19:30,London,London City,LCY,ONTIME,235
2807,Italy,Naples,NAP,26/12/2024,16:30,London,London City,LCY,DELAYED,260
2808,London,Heathrow,LHR,27/12/2024,09:00,Italy,Rome,FCO,ONTIME,220
2809,London,Heathrow,LHR,27/12/2024,13:30,Italy,Rome,FCO,ONTIME,220
2810,Italy,Rome,FCO,27/12/2024,13:30,London,Heathrow,LHR,ONTIME,220
2811,London,Heathrow,LHR,27/12/2024,13:30,Italy,Florence,FLR,DELAYED,205
2812,London,Heathrow,LHR,27/12/2024,16:30,Italy,Florence,FLR,ONTIME,205
2813,London,Heathrow,LHR,27/12/2024,21:00,Italy,Florence,FLR,DELAYED,205
2814,London,Gatwick,LGW,27/12/2024,16:30,Italy,Rome,FCO,ONTIME,200
2815,London,Gatwick,LGW,27/12/2024,19:30,Italy,Rome,FCO,ONTIME,200
2816,London,Gatwick,LGW,27/12/2024,21:00,Italy,Rome,FCO,ONTIME,200
2817,Italy,Rome,FCO,27/12/2024,19:30,London,Gatwick,LGW,ONTIME,200
2818,London,Gatwick,LGW,27/12/2024,09:00,Italy,Milan,MXP,ONTIME,190
2819,London,Gatwick,LGW,27/12/2024,12:00,Italy,Venice,VCE,ONTIME,195
2820,London,Gatwick,LGW,27/12/2024,19:30,Italy,Venice,VCE,ONTIME,195
2821,Italy,Venice,VCE,27/12/2024,10:30,London,Gatwick,LGW,ONTIME,195
2822,Italy,Venice,VCE,27/12/2024,16:30,London,Gatwick,LGW,ONTIME,195
2823,London,Gatwick,LGW,27/12/2024,18:00,Italy,Florence,FLR,ONTIME,185
2824,London,Gatwick,LGW,27/12/2024,07:30,Italy,Naples,NAP,ONTIME,210
2825,London,Gatwick,LGW,27/12/2024,10:30,Italy,Naples,NAP,ONTIME,210
2826,London,Gatwick,LGW,27/12/2024,13:30,Italy,Naples,NAP,ONTIME,210
2827,Italy,Naples,NAP,27/12/2024,06:00,London,Gatwick,LGW,ONTIME,210
2828,Italy,Naples,NAP,27/12/2024,07:30,London,Gatwick,LGW,DELAYED,210
2829,Italy,Naples,NAP,27/12/2024,12:00,London,Gatwick,LGW,DELAYED,210
2830,Italy,Rome,FCO,27/12/2024,07:30,London,Stansted,STN,ONTIME,180
2831,Italy,Rome,FCO,27/12/2024,18:00,London,Stansted,STN,ONTIME,180
2832,Italy,Rome,FCO,27/12/2024,19:30,London,Stansted,STN,DELAYED,180
2833,London,Stansted,STN,27/12/2024,18:00,Italy,Milan,MXP,DELAYED,175
2834,London,Stansted,STN,27/12/2024,21:00,Italy,Milan,MXP,ONTIME,175
2835,Italy,Milan,MXP,27/12/2024,12:00,London,Stansted,STN,ONTIME,175
2836,Italy,Milan,MXP,27/12/2024,18:00,London,Stansted,STN,ONTIME,175
2837,Italy,Venice,VCE,27/12/2024,10:30,London,Stansted,STN,DELAYED,180
2838,Italy,Venice,VCE,27/12/2024,13:30,London,Stansted,STN,ONTIME,180
2839,London,Stansted,STN,27/12/2024,13:30,Italy,Florence,FLR,ONTIME,170
2840,London,Stansted,STN,27/12/2024,15:00,Italy,Florence,FLR,ONTIME,170
2841,London,Stansted,STN,27/12/2024,18:00,Italy,Florence,FLR,ONTIME,170
2842,Italy,Florence,FLR,27/12/2024,07:30,London,Stansted,STN,ONTIME,170
2843,Italy,Florence,FLR,27/12/2024,09:00,London,Stansted,STN,DELAYED,170
2844,Italy,Florence,FLR,27/12/2024,21:00,London,Stansted,STN,ONTIME,170
2845,London,Stansted,STN,27/12/2024,13:30,Italy,Naples,NAP,ONTIME,190
2846,London,Stansted,STN,27/12/2024,18:00,Italy,Naples,NAP,DELAYED,190
2847,London,Stansted,STN,27/12/2024,21:00,Italy,Naples,NAP,ONTIME,190
2848,Italy,Naples,NAP,27/12/2024,13:30,London,Stansted,STN,DELAYED,190
2849,Italy,Naples,NAP,27/12/2024,19:30,London,Stansted,STN,ONTIME,190
2850,London,Luton,LTN,27/12/2024,21:00,Italy,Rome,FCO,ONTIME,175
2851,London,Luton,LTN,27/12/2024,15:00,Italy,Milan,MXP,ONTIME,170
2852,Italy,Milan,MXP,27/12/2024,09:00,London,Luton,LTN,ONTIME,170
2853,Italy,Milan,MXP,27/12/2024,10:30,London,Luton,LTN,ONTIME,170
2854,Italy,Milan,MXP,27/12/2024,16:30,London,Luton,LTN,ONTIME,170
2855,London,Luton,LTN,27/12/2024,06:00,Italy,Venice,VCE,ONTIME,175
2856,Italy,Venice,VCE,27/12/2024,19:30,London,Luton,LTN,ONTIME,175
2857,London,Luton,LTN,27/12/2024,07:30,Italy,Florence,FLR,ONTIME,165
2858,London,Luton,LTN,27/12/2024,10:30,Italy,Florence,FLR,ONTIME,165
2859,London,Luton,LTN,27/12/2024,21:00,Italy,Florence,FLR,ONTIME,165
2860,Italy,Florence,FLR,27/12/2024,15:00,London,Luton,LTN,ONTIME,165
2861,Italy,Florence,FLR,27/12/2024,18:00,London,Luton,LTN,ONTIME,165
2862,London,Luton,LTN,27/12/2024,12:00,Italy,Naples,NAP,ONTIME,185
2863,London,Luton,LTN,27/12/2024,18:00,Italy,Naples,NAP,ONTIME,185
2864,London,Luton,LTN,27/12/2024,21:00,Italy,Naples,NAP,ONTIME,185
2865,Italy,Naples,NAP,27/12/2024,13:30,London,Luton,LTN,DELAYED,185
2866,Italy,Naples,NAP,27/12/2024,19:30,London,Luton,LTN,ONTIME,185
2867,London,London City,LCY,27/12/2024,10:30,Italy,Rome,FCO,DELAYED,250
2868,London,London City,LCY,27/12/2024,12:00,Italy,Rome,FCO,ONTIME,250
2869,London,London City,LCY,27/12/2024,13:30,Italy,Rome,FCO,ONTIME,250
2870,Italy,Rome,FCO,27/12/2024,09:00,London,London City,LCY,ONTIME,250
2871,Italy,Rome,FCO,27/12/2024,16:30,London,London City,LCY,ONTIME,250
2872,Italy,Milan,MXP,27/12/2024,21:00,London,London City,LCY,ONTIME,240
2873,London,London City,LCY,27/12/2024,12:00,Italy,Venice,VCE,ONTIME,245
2874,London,London City,LCY,27/12/2024,19:30,Italy,Venice,VCE,DELAYED,245
2875,London,London City,LCY,27/12/2024,07:30,Italy,Florence,FLR,ONTIME,235
2876,London,London City,LCY,27/12/2024,13:30,Italy,Florence,FLR,ONTIME,235
2877,London,London City,LCY,27/12/2024,16:30,Italy,Florence,FLR,ONTIME,235
2878,Italy,Florence,FLR,27/12/2024,10:30,London,London City,LCY,DELAYED,235
2879,Italy,Florence,FLR,27/12/2024,13:30,London,London City,LCY,ONTIME,235
2880,Italy,Florence,FLR,27/12/2024,18:00,London,London City,LCY,ONTIME,235
2881,London,London City,LCY,27/12/2024,13:30,Italy,Naples,NAP,ONTIME,260
2882,London,London City,LCY,27/12/2024,16:30,Italy,Naples,NAP,DELAYED,260
2883,London,London City,LCY,27/12/2024,21:00,Italy,Naples,NAP,ONTIME,260
2884,London,Heathrow,LHR,28/12/2024,09:00,Italy,Rome,FCO,ONTIME,220
2885,London,Heathrow,LHR,28/12/2024,13:30,Italy,Rome,FCO,ONTIME,220
2886,London,Heathrow,LHR,28/12/2024,19:30,Italy,Rome,FCO,DELAYED,220
2887,Italy,Milan,MXP,28/12/2024,10:30,London,Heathrow,LHR,ONTIME,200
2888,Italy,Milan,MXP,28/12/2024,15:00,London,Heathrow,LHR,ONTIME,200
2889,Italy,Milan,MXP,28/12/2024,16:30,London,Heathrow,LHR,DELAYED,200
2890,London,Heathrow,LHR,28/12/2024,06:00,Italy,Florence,FLR,DELAYED,205
2891,London,Heathrow,LHR,28/12/2024,21:00,Italy,Florence,FLR,ONTIME,205
2892,Italy,Florence,FLR,28/12/2024,06:00,London,Heathrow,LHR,ONTIME,205
2893,Italy,Florence,FLR,28/12/2024,16:30,London,Heathrow,LHR,ONTIME,205
2894,Italy,Florence,FLR,28/12/2024,19:30,London,Heathrow,LHR,ONTIME,205
2895,London,Heathrow,LHR,28/12/2024,07:30,Italy,Naples,NAP,ONTIME,230
2896,London,Heathrow,LHR,28/12/2024,16:30,Italy,Naples,NAP,ONTIME,230
2897,London,Heathrow,LHR,28/12/2024,18:00,Italy,Naples,NAP,ONTIME,230
2898,Italy,Naples,NAP,28/12/2024,07:30,London,Heathrow,LHR,ONTIME,230
2899,Italy,Naples,NAP,28/12/2024,10:30,London,Heathrow,LHR,ONTIME,230
2900,Italy,Naples,NAP,28/12/2024,18:00,London,Heathrow,LHR,ONTIME,230
2901,London,Gatwick,LGW,28/12/2024,07:30,Italy,Rome,FCO,DELAYED,200
2902,Italy,Rome,FCO,28/12/2024,06:00,London,Gatwick,LGW,ONTIME,200
2903,Italy,Rome,FCO,28/12/2024,21:00,London,Gatwick,LGW,ONTIME,200
2904,London,Gatwick,LGW,28/12/2024,16:30,Italy,Milan,MXP,ONTIME,190
2905,Italy,Milan,MXP,28/12/2024,15:00,London,Gatwick,LGW,DELAYED,190
2906,Italy,Venice,VCE,28/12/2024,06:00,London,Gatwick,LGW,ONTIME,195
2907,Italy,Venice,VCE,28/12/2024,10:30,London,Gatwick,LGW,ONTIME,195
2908,London,Gatwick,LGW,28/12/2024,10:30,Italy,Florence,FLR,ONTIME,185
2909,London,Gatwick,LGW,28/12/2024,13:30,Italy,Florence,FLR,ONTIME,185
2910,London,Gatwick,LGW,28/12/2024,19:30,Italy,Florence,FLR,DELAYED,185
2911,Italy,Florence,FLR,28/12/2024,16:30,London,Gatwick,LGW,ONTIME,185
2912,London,Gatwick,LGW,28/12/2024,09:00,Italy,Naples,NAP,ONTIME,210
2913,London,Gatwick,LGW,28/12/2024,12:00,Italy,Naples,NAP,ONTIME,210
2914,Italy,Naples,NAP,28/12/2024,12:00,London,Gatwick,LGW,ONTIME,210
2915,Italy,Naples,NAP,28/12/2024,13:30,London,Gatwick,LGW,ONTIME,210
2916,Italy,Naples,NAP,28/12/2024,15:00,London,Gatwick,LGW,ONTIME,210
2917,London,Stansted,STN,28/12/2024,06:00,Italy,Rome,FCO,ONTIME,180
2918,London,Stansted,STN,28/12/2024,21:00,Italy,Rome,FCO,ONTIME,180
2919,Italy,Rome,FCO,28/12/2024,15:00,London,Stansted,STN,ONTIME,180
2920,Italy,Rome,FCO,28/12/2024,16:30,London,Stansted,STN,DELAYED,180
2921,London,Stansted,STN,28/12/2024,21:00,Italy,Milan,MXP,ONTIME,175
2922,Italy,Milan,MXP,28/12/2024,12:00,London,Stansted,STN,DELAYED,175
2923,Italy,Milan,MXP,28/12/2024,16:30,London,Stansted,STN,ONTIME,175
2924,London,Stansted,STN,28/12/2024,13:30,Italy,Venice,VCE,DELAYED,180
2925,London,Stansted,STN,28/12/2024,21:00,Italy,Venice,VCE,ONTIME,180
2926,Italy,Venice,VCE,28/12/2024,12:00,London,Stansted,STN,ONTIME,180
2927,Italy,Venice,VCE,28/12/2024,18:00,London,Stansted,STN,ONTIME,180
2928,London,Stansted,STN,28/12/2024,07:30,Italy,Florence,FLR,ONTIME,170
2929,London,Stansted,STN,28/12/2024,12:00,Italy,Florence,FLR,DELAYED,170
2930,Italy,Florence,FLR,28/12/2024,07:30,London,Stansted,STN,ONTIME,170
2931,Italy,Florence,FLR,28/12/2024,12:00,London,Stansted,STN,ONTIME,170
2932,London,Stansted,STN,28/12/2024,07:30,Italy,Naples,NAP,ONTIME,190
2933,Italy,Naples,NAP,28/12/2024,12:00,London,Stansted,STN,ONTIME,190
2934,Italy,Naples,NAP,28/12/2024,18:00,London,Stansted,STN,DELAYED,190
2935,Italy,Naples,NAP,28/12/2024,21:00,London,Stansted,STN,DELAYED,190
2936,London,Luton,LTN,28/12/2024,10:30,Italy,Milan,MXP,DELAYED,170
2937,London,Luton,LTN,28/12/2024,15:00,Italy,Milan,MXP,ONTIME,170
2938,London,Luton,LTN,28/12/2024,16:30,Italy,Milan,MXP,ONTIME,170
2939,Italy,Milan,MXP,28/12/2024,19:30,London,Luton,LTN,ONTIME,170
2940,London,Luton,LTN,28/12/2024,06:00,Italy,Venice,VCE,ONTIME,175
2941,London,Luton,LTN,28/12/2024,12:00,Italy,Venice,VCE,ONTIME,175
2942,London,Luton,LTN,28/12/2024,18:00,Italy,Venice,VCE,ONTIME,175
2943,Italy,Venice,VCE,28/12/2024,18:00,London,Luton,LTN,DELAYED,175
2944,London,Luton,LTN,28/12/2024,10:30,Italy,Florence,FLR,ONTIME,165
2945,London,London City,LCY,28/12/2024,06:00,Italy,Rome,FCO,DELAYED,250
2946,London,London City,LCY,28/12/2024,06:00,Italy,Venice,VCE,DELAYED,245
2947,Italy,Venice,VCE,28/12/2024,18:00,London,London City,LCY,DELAYED,245
2948,London,London City,LCY,28/12/2024,09:00,Italy,Naples,NAP,ONTIME,260
2949,Italy,Naples,NAP,28/12/2024,12:00,London,London City,LCY,ONTIME,260
2950,Italy,Naples,NAP,28/12/2024,18:00,London,London City,LCY,DELAYED,260
2951,London,Heathrow,LHR,29/12/2024,07:30,Italy,Milan,MXP,ONTIME,200
2952,London,Heathrow,LHR,29/12/2024,12:00,Italy,Milan,MXP,ONTIME,200
2953,London,Heathrow,LHR,29/12/2024,16:30,Italy,Milan,MXP,ONTIME,200
2954,Italy,Milan,MXP,29/12/2024,07:30,London,Heathrow,LHR,ONTIME,200
2955,Italy,Milan,MXP,29/12/2024,18:00,London,Heathrow,LHR,ONTIME,200
2956,London,Heathrow,LHR,29/12/2024,16:30,Italy,Venice,VCE,DELAYED,210
2957,London,Heathrow,LHR,29/12/2024,18:00,Italy,Venice,VCE,ONTIME,210
2958,Italy,Venice,VCE,29/12/2024,06:00,London,Heathrow,LHR,ONTIME,210
2959,Italy,Venice,VCE,29/12/2024,18:00,London,Heathrow,LHR,DELAYED,210
2960,London,Heathrow,LHR,29/12/2024,06:00,Italy,Florence,FLR,ONTIME,205
2961,London,Heathrow,LHR,29/12/2024,07:30,Italy,Florence,FLR,ONTIME,205
2962,London,Heathrow,LHR,29/12/2024,13:30,Italy,Florence,FLR,DELAYED,205
2963,Italy,Rome,FCO,29/12/2024,13:30,London,Gatwick,LGW,ONTIME,200
2964,London,Gatwick,LGW,29/12/2024,12:00,Italy,Milan,MXP,ONTIME,190
2965,Italy,Milan,MXP,29/12/2024,13:30,London,Gatwick,LGW,DELAYED,190
2966,Italy,Florence,FLR,29/12/2024,07:30,London,Gatwick,LGW,ONTIME,185
2967,Italy,Florence,FLR,29/12/2024,10:30,London,Gatwick,LGW,ONTIME,185
2968,Italy,Florence,FLR,29/12/2024,12:00,London,Gatwick,LGW,ONTIME,185
2969,London,Gatwick,LGW,29/12/2024,16:30,Italy,Naples,NAP,ONTIME,210
2970,London,Gatwick,LGW,29/12/2024,18:00,Italy,Naples,NAP,ONTIME,210
2971,London,Gatwick,LGW,29/12/2024,19:30,Italy,Naples,NAP,ONTIME,210
2972,Italy,Naples,NAP,29/12/2024,13:30,London,Gatwick,LGW,ONTIME,210
2973,Italy,Naples,NAP,29/12/2024,21:00,London,Gatwick,LGW,DELAYED,210
2974,London,Stansted,STN,29/12/2024,06:00,Italy,Rome,FCO,DELAYED,180
2975,London,Stansted,STN,29/12/2024,18:00,Italy,Rome,FCO,ONTIME,180
2976,London,Stansted,STN,29/12/2024,06:00,Italy,Milan,MXP,ONTIME,175
2977,London,Stansted,STN,29/12/2024,16:30,Italy,Milan,MXP,DELAYED,175
2978,London,Stansted,STN,29/12/2024,19:30,Italy,Milan,MXP,ONTIME,175
2979,Italy,Milan,MXP,29/12/2024,18:00,London,Stansted,STN,ONTIME,175
2980,Italy,Venice,VCE,29/12/2024,12:00,London,Stansted,STN,ONTIME,180
2981,London,Stansted,STN,29/12/2024,07:30,Italy,Florence,FLR,ONTIME,170
2982,London,Stansted,STN,29/12/2024,10:30,Italy,Naples,NAP,ONTIME,190
2983,Italy,Naples,NAP,29/12/2024,10:30,London,Stansted,STN,DELAYED,190
2984,London,Luton,LTN,29/12/2024,18:00,Italy,Rome,FCO,ONTIME,175
2985,London,Luton,LTN,29/12/2024,09:00,Italy,Milan,MXP,ONTIME,170
2986,London,Luton,LTN,29/12/2024,15:00,Italy,Milan,MXP,ONTIME,170
2987,London,Luton,LTN,29/12/2024,21:00,Italy,Milan,MXP,ONTIME,170
2988,London,Luton,LTN,29/12/2024,07:30,Italy,Venice,VCE,ONTIME,175
2989,London,Luton,LTN,29/12/2024,16:30,Italy,Venice,VCE,ONTIME,175
2990,London,Luton,LTN,29/12/2024,06:00,Italy,Florence,FLR,ONTIME,165
2991,London,Luton,LTN,29/12/2024,16:30,Italy,Florence,FLR,ONTIME,165
2992,London,Luton,LTN,29/12/2024,18:00,Italy,Florence,FLR,DELAYED,165
2993,Italy,Florence,FLR,29/12/2024,06:00,London,Luton,LTN,ONTIME,165
2994,Italy,Florence,FLR,29/12/2024,13:30,London,Luton,LTN,ONTIME,165
2995,London,Luton,LTN,29/12/2024,07:30,Italy,Naples,NAP,ONTIME,185
2996,London,London City,LCY,29/12/2024,09:00,Italy,Milan,MXP,ONTIME,240
2997,Italy,Milan,MXP,29/12/2024,19:30,London,London City,LCY,DELAYED,240
2998,Italy,Venice,VCE,29/12/2024,07:30,London,London City,LCY,ONTIME,245
2999,Italy,Venice,VCE,29/12/2024,10:30,London,London City,LCY,ONTIME,245
3000,Italy,Venice,VCE,29/12/2024,15:00,London,London City,LCY,ONTIME,245
3001,London,London City,LCY,29/12/2024,15:00,Italy,Florence,FLR,DELAYED,235
3002,London,London City,LCY,29/12/2024,19:30,Italy,Florence,FLR,ONTIME,235
3003,Italy,Naples,NAP,29/12/2024,07:30,London,London City,LCY,ONTIME,260
3004,Italy,Naples,NAP,29/12/2024,15:00,London,London City,LCY,ONTIME,260
3005,Italy,Naples,NAP,29/12/2024,21:00,London,London City,LCY,ONTIME,260
3006,London,Heathrow,LHR,30/12/2024,18:00,Italy,Rome,FCO,ONTIME,220
3007,London,Heathrow,LHR,30/12/2024,19:30,Italy,Rome,FCO,DELAYED,220
3008,Italy,Rome,FCO,30/12/2024,10:30,London,Heathrow,LHR,ONTIME,220
3009,Italy,Rome,FCO,30/12/2024,12:00,London,Heathrow,LHR,ONTIME,220
3010,London,Heathrow,LHR,30/12/2024,10:30,Italy,Milan,MXP,ONTIME,200
3011,London,Heathrow,LHR,30/12/2024,16:30,Italy,Milan,MXP,ONTIME,200
3012,London,Heathrow,LHR,30/12/2024,21:00,Italy,Milan,MXP,ONTIME,200
3013,Italy,Milan,MXP,30/12/2024,06:00,London,Heathrow,LHR,ONTIME,200
3014,Italy,Milan,MXP,30/12/2024,15:00,London,Heathrow,LHR,DELAYED,200
3015,Italy,Milan,MXP,30/12/2024,18:00,London,Heathrow,LHR,DELAYED,200
3016,Italy,Venice,VCE,30/12/2024,06:00,London,Heathrow,LHR,ONTIME,210
3017,Italy,Venice,VCE,30/12/2024,16:30,London,Heathrow,LHR,ONTIME,210
3018,Italy,Venice,VCE,30/12/2024,21:00,London,Heathrow,LHR,ONTIME,210
3019,London,Heathrow,LHR,30/12/2024,07:30,Italy,Florence,FLR,DELAYED,205
3020,London,Heathrow,LHR,30/12/2024,13:30,Italy,Florence,FLR,ONTIME,205
3021,London,Heathrow,LHR,30/12/2024,15:00,Italy,Florence,FLR,ONTIME,205
3022,Italy,Florence,FLR,30/12/2024,09:00,London,Heathrow,LHR,ONTIME,205
3023,Italy,Florence,FLR,30/12/2024,12:00,London,Heathrow,LHR,ONTIME,205
3024,Italy,Florence,FLR,30/12/2024,21:00,London,Heathrow,LHR,ONTIME,205
3025,London,Heathrow,LHR,30/12/2024,07:30,Italy,Naples,NAP,ONTIME,230
3026,London,Heathrow,LHR,30/12/2024,09:00,Italy,Naples,NAP,ONTIME,230
3027,London,Heathrow,LHR,30/12/2024,19:30,Italy,Naples,NAP,ONTIME,230
3028,Italy,Naples,NAP,30/12/2024,06:00,London,Heathrow,LHR,DELAYED,230
3029,Italy,Naples,NAP,30/12/2024,18:00,London,Heathrow,LHR,ONTIME,230
3030,London,Gatwick,LGW,30/12/2024,13:30,Italy,Rome,FCO,ONTIME,200
